arquivo,classe,especie,licenca,atribuicao,observacao_url,foto_id,data_observacao,local
inat_715942660.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Gabriel Alves, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390765640,715942660,2026-08-12,"Avenida Santana, 55 - Nova Gardênia, Atibaia - SP, 12946-706, Brasil"
inat_715644674.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Bruno Arantes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390614422,715644674,2026-06-06,"Vale Pinheiros, São Lourenço, MG, BR"
inat_715164587.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Isac Menezes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390368818,715164587,2026-07-26,"Coqueiro, São Bernardo - MA, 65550-000, Brasil"
inat_715163923.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Isac Menezes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390368817,715163923,2026-07-26,"Coqueiro, São Bernardo - MA, 65550-000, Brasil"
inat_713946818.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Paulo Fagundes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/389749449,713946818,2024-06-30,"Mongaguá - SP, 11730-000, Brasil"
inat_711768207.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Juleseth, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388616395,711768207,2026-08-05,"27000 Rocha, Rocha Department, Uruguay"
inat_711555303.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Nicola Marchioli, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388508491,711555303,2026-07-21,"Pantanal, Poconé - Mato Grosso, 78175-000, Brasile"
inat_710322961.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) KENNEDY BORGES, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387881090,710322961,2022-08-30,"Chapadão do Céu - GO, 75828-000, Brasil"
inat_710285248.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Nicola Marchioli, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387862656,710285248,2026-07-21,"Pantanal, Poconé - Mato Grosso, 78175-000, Brasile"
inat_710106678.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Roberto De Oliveira Silva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387770342,710106678,2026-08-02,"Sooretama, ES, 29927-000, Brasil"
inat_709999563.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) marley_lavor, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387716410,709999563,2026-08-02,"Rua Helena Santana Pereira, 249 - Conj. Nova Republica, João Pessoa - PB, 58076-632, Brasil"
inat_708811477.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-SA,"(c) Patrícia Hanate, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/387100676,708811477,2026-07-19,"Alta Floresta - MT, 78580-000, Brasil"
inat_706959098.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) claudiameyer, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/386130482,706959098,2026-07-23,"Linhares, ES, Brasil"
inat_705397890.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Mary Kimberly, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/385318676,705397890,2026-07-12,"Aquidauana, MS, BR"
inat_703934377.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Guilherme cassemiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/384545631,703934377,2026-02-12,"Mestre Ioviniano - Jardim Botânico, Rio de Janeiro - RJ, 22460-030, Brasil"
inat_703929831.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Maria Eduarda Pralon, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/384543335,703929831,2026-07-20,"Pirassununga, SP, 13637, Brasil"
inat_703421135.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Bruno Silva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/384282164,703421135,2026-07-20,"Estrada para Felício dos Santos, Rio Vermelho, MG, BR"
inat_702548257.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Nathália Las-Casas, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/383829868,702548257,2026-07-21,"Rua Gustavo Lira, São João, Volta Redonda - Rio de Janeiro, 27225, Brasil - São João, Volta Redonda - RJ, 27253-280, Brasile"
inat_701695961.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Patrick HAFFNER, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/383390420,701695961,2024-09-15,"Poconé - State of Mato Grosso, 78175-000, Brésil"
inat_701180320.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Pedro Henrique Maloso Ramos, some rights reserved (CC BY)",https://www.inaturalist.org/observations/383121237,701180320,2026-07-16,"Estr. Vale da Estação - Isabel, Domingos Martins - ES, 29260-000, Brasil"
inat_701115597.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) filipeprates, some rights reserved (CC BY)",https://www.inaturalist.org/observations/383094585,701115597,2026-07-14,"Poconé - MT, 78175-000, Brasil"
inat_700823856.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Danilo Vieira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/382933050,700823856,2026-07-19,"Uberlândia, MG, Brasil"
inat_700485110.jpg,cachorro_do_mato,Cerdocyon thous,CC0,no rights reserved,https://www.inaturalist.org/observations/382759371,700485110,2026-07-11,"Itatiaia - State of Rio de Janeiro, Brazil"
inat_700470676.jpg,cachorro_do_mato,Cerdocyon thous,CC0,no rights reserved,https://www.inaturalist.org/observations/382751290,700470676,2026-07-18,"Poconé, MT, 78175-000, Brazil"
inat_700032984.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Eglesson Eduardo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/382520726,700032984,2026-07-17,"São Cristóvão, SE, BR"
inat_699815770.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) edaphos1992, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/382410949,699815770,2026-07-17,"Paraná, Entre Ríos, Argentina"
inat_698862696.jpg,cachorro_do_mato,Cerdocyon thous,CC0,no rights reserved,https://www.inaturalist.org/observations/381910425,698862696,2026-07-15,"Poconé, MT, 78175-000, Brasilien"
inat_697429451.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Patrick HAFFNER, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381180818,697429451,2024-09-14,"Poconé - State of Mato Grosso, 78175-000, Brésil"
inat_697347529.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) danisergio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381133739,697347529,2026-07-12,"panambí, Oberá, Misiones, Argentina"
inat_696464916.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Homo paraguayensis, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/380854460,696464916,2025-09-16,"Campo Grande, Luque, Paraguay"
inat_693959293.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-SA,"(c) Francisco V. Bezerra Neto, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/379383762,693959293,2026-04-14,"Arinos - MG, 38680-000, Brasil"
inat_693298813.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Thiago de Freitas Cordeiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/379037809,693298813,2026-07-01,Parque das Dunas - Bosque dos Namorados
inat_693105860.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Fernando Rodrigues | Biólogo., some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/378940302,693105860,2026-07-01,"Mg-424 Matozinhos - Minas Gerais Brasil - Progresso, Matozinhos - MG, 35720-000, Brasil"
inat_692806711.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Brandon Hawn, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/378788287,692806711,2026-06-30,"Rocha Department, Uruguay"
inat_692740379.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Savimbo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/378751612,692740379,2026-06-06,"Lago Agrio Canton, Ecuador"
inat_692149532.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-SA,"(c) Wallace Carneiro Almeida, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/378447538,692149532,2026-07-02,Chácara SantaClara - Brasília - DF
inat_689681671.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) emanoellee, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/377167110,689681671,2026-06-17,"Garuva - SC, 89248-000, Brasil"
inat_688569198.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) juanandrulakis, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/376591086,688569198,2026-06-25,"Vilhena, BR-RO, BR"
inat_688144013.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-SA,"(c) Miguel, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/376372365,688144013,2026-06-26,"Bertioga - SP, 11250-000, Brasil"
inat_687963817.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Anartia-Natural, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/376277535,687963817,2026-06-28,"Montería, CO-CO, CO"
inat_687191059.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Camila Piazzoli, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/375874286,687191059,2026-06-22,"Rodovia Jacob Westrup, Maracajá, SC, BR"
inat_684395909.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Nicolas Olejnik, some rights reserved (CC BY)",https://www.inaturalist.org/observations/374437419,684395909,2026-06-13,"Poconé - State of Mato Grosso, 78175-000, Brazil"
inat_684220876.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Gabriel Augusto Faria, some rights reserved (CC BY)",https://www.inaturalist.org/observations/374345954,684220876,2026-06-17,"HMW8+VJ, Ilha Solteira - SP, 15385-000, Brasil"
inat_683714469.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Maurício Bonesso Sampaio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/374087645,683714469,2026-04-12,"Florianópolis, SC, Brasil"
inat_682396153.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Daniel Lucas Oliver, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/373397965,682396153,2026-06-19,"Pacoti, BR-CE, BR"
inat_681807265.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Marcelo Renan de Deus Santos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/373090020,681807265,2026-06-01,"Venda Nova do Imigrante, ES, 29375-000, Brasil"
inat_681248725.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Henrik Bjerresø, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/372795098,681248725,2026-06-17,"Poconé, MT, 78175-000, Brasilien"
inat_681027027.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Will_K, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/372681697,681027027,2026-06-16,"Poconé - State of Mato Grosso, 78175-000, Brazil"
inat_680064461.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Henrik Bjerresø, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/372175006,680064461,2026-06-15,"Poconé, MT, 78175-000, Brasilien"
inat_678586827.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Damian I Rumiz, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/371409344,678586827,2005-08-27,"Ñuflo de Chávez, Bolivia"
inat_678453562.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) philippeloyoddin, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/371338212,678453562,2022-08-16,"Chapada Dos Guimarães, MT, BR"
inat_677150106.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) bhaalzebath, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/370656408,677150106,2026-05-16,"Bom Retiro, Blumenau - SC, Brasil"
inat_677072524.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Daniel Duarte, some rights reserved (CC BY)",https://www.inaturalist.org/observations/370617626,677072524,2026-06-07,"Itatiaia - RJ, Brasil"
inat_676899601.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Mahelen, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/370526567,676899601,2026-01-02,"Mampituba - RS, 95572-000, Brasil"
inat_676638416.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) FERNANDO CARLOS RAFFO, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/370387722,676638416,2026-06-10,"Gualeguaychú, Entre Ríos, Argentina"
inat_676602017.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) joaorodsilva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/370367085,676602017,2026-04-15,"Serra Azul - SP, 14230-000, Brasil"
inat_676366263.jpg,cachorro_do_mato,Cerdocyon thous,CC0,no rights reserved,https://www.inaturalist.org/observations/370240432,676366263,2017-03-23,"Atibaia - State of São Paulo, Brazil"
inat_676082487.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) crocattackdatabase, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/370097248,676082487,2008-10-18,"Poconé - State of Mato Grosso, 78175-000, Brazil"
inat_676081609.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) crocattackdatabase, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/370097237,676081609,2009-11-10,"Poconé - State of Mato Grosso, 78175-000, Brazil"
inat_675746831.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Ronaldo Garcia, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/369918124,675746831,2026-06-05,"Parque Nacional da Serra da Canastra - MG-341, São Roque de Minas - MG, 37928-000, Brasil"
inat_675368835.jpg,cachorro_do_mato,Cerdocyon thous,CC0,no rights reserved,https://www.inaturalist.org/observations/369481981,675368835,2026-06-07,"Imbituva, PR, Brasil"
inat_674859661.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Maria Rayslane Domingos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/369456180,674859661,2026-04-09,"Rua Alwin Beckmann, Blumenau, SC, BR"
inat_674716304.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) mauricio bisker finkelstein, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/369378769,674716304,2026-06-07,
inat_674288244.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Rafael Antunes Dias, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/369151689,674288244,2026-06-06,"Unidade Censitária 38 - Rio Grande, RS, Brasil"
inat_674140837.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) brunapaino, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/369075776,674140837,2026-06-05,"Parelheiros, São Paulo - SP, 04883, Brasil"
inat_673605591.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) João Vitor Oliveira de Souza, some rights reserved (CC BY)",https://www.inaturalist.org/observations/368789873,673605591,2026-06-04,"Álvaro de Carvalho - State of São Paulo, 17410-000, Brazil"
inat_673409408.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) luchiangel, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/368688725,673409408,2025-01-01,"Calle 138 Bis, Bogotá, Bogotá, CO"
inat_673002201.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Daniel Duarte, some rights reserved (CC BY)",https://www.inaturalist.org/observations/368472012,673002201,2026-06-03,"Avenida Penedo 5, Itatiaia - Rio de Janeiro, 27598, Brasil - Penedo, Itatiaia - RJ, 27580-000, Brasil"
inat_670920780.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Ana Paula Campos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/367385348,670920780,2026-05-29,"RJ158, Itaocara, RJ, BR"
inat_670644496.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) antonioapr, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/367245833,670644496,2026-03-07,"Dr. Ricardo - RS, Brasil"
inat_669753450.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Thomaz de Carvalho Callado, some rights reserved (CC BY)",https://www.inaturalist.org/observations/366787227,669753450,2026-04-08,"São Bento do Norte - RN, Brasil"
inat_668161852.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Robin Heymans, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/365940588,668161852,2026-04-18,"Parauapebas - Pará, 68515-000, Brésil"
inat_667719183.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Mário José Nunes de Souza, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/365709442,667719183,2026-05-22,"Cananéia - SP, 11990-000, Brasil"
inat_667317933.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) marcoseugenio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/365498570,667317933,2022-10-21,"Poconé - State of Mato Grosso, 78175-000, Brazil - SouthWild Pantanal Lodge"
inat_667316212.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) marcoseugenio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/365498054,667316212,2022-10-20,"Poconé - State of Mato Grosso, 78175-000, Brazil - Transpantaneira"
inat_665267115.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) jefferson_silva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/364423139,665267115,2008-12-20,"Campinas, SP, Brasil"
inat_664608050.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) marcoseugenio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/364071278,664608050,2025-10-15,"Poconé - State of Mato Grosso, 78175-000, Brazil - Pouso Alegre"
inat_663705382.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Lucas Brose, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/363586604,663705382,2026-05-19,"Nestor Gomes, São Mateus - ES, Brasil"
inat_663008314.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Renata Mello, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/363223004,663008314,2026-04-29,"Volta Grande, MG, 36720-000, Brasil"
inat_662967664.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Khayc Moreira Satil Valadares, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/363202372,662967664,2026-05-19,"Nova Belém, MG, 35298-000, Brasil"
inat_659722283.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Jilberth Ferney Alzate Castaño, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/361491177,659722283,2024-07-08,"Rionegro, Antioquia, Colombia"
inat_659679801.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) leticia souza, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/361468258,659679801,2026-05-05,"Serra Grande, Uruçuca - BA, Brasil"
inat_659267424.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) rafaelrapcham, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/361252493,659267424,2026-05-13,"Estrada da Demétria, Botucatu, SP, BR"
inat_659110608.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Maria Isabel R. Carvalho, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/361168824,659110608,2025-02-16,"Dionísio - MG, Brasil"
inat_659112744.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Leandro Maracahipes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/361168545,659112744,2026-05-13,"Querência, MT, BR"
inat_658133381.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Yby Naturalista, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/360667214,658133381,2026-05-08,YBY Natureza Condomínio Reserva
inat_657907680.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) katiafacure, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/360548441,657907680,2026-04-26,"Caminho interno, Uberlândia, MG, BR"
inat_657874519.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Carlos Justiniano Parada, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/360531199,657874519,2026-05-09,"RN39: Cuatro Cañadas-San Miguel de Velasco, Santa Cruz, BO"
inat_657562322.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Vicente, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/360367095,657562322,2024-07-11,"Aquidauana, MS, BR"
inat_657450349.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Lucas Leuzinger, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/360307680,657450349,2026-05-10,"Fazenda Barranco Alto - Pantanal Lodge - Fazenda - Zona rural, Aquidauana - MS, 79200-000, Brasil"
inat_656838724.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) bretthartl, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/359982254,656838724,2023-08-07,"Jaborandi - State of Bahia, Brazil"
inat_656299679.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Francisco Portillo Cárdenas, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/359695250,656299679,2026-05-02,"Cerrito 4 bocas, 090504, Paraguay"
inat_655762834.jpg,cachorro_do_mato,Cerdocyon thous,CC0,no rights reserved,https://www.inaturalist.org/observations/359415295,655762834,2024-01-07,Santa Marta
inat_654029543.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Micael De Bona, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/358514825,654029543,2026-05-02,"Dom Feliciano, RS, BR"
inat_653851207.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Nicola Crockford, some rights reserved (CC BY)",https://www.inaturalist.org/observations/358424613,653851207,2026-03-29,"Fazenda San Francisco Miranda - State of Mato Grosso do Sul, 79380-000, Brazil"
inat_653851198.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Nicola Crockford, some rights reserved (CC BY)",https://www.inaturalist.org/observations/358424612,653851198,2026-03-29,"Fazenda San Francisco Miranda - State of Mato Grosso do Sul, 79380-000, Brazil"
inat_653847633.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY,"(c) Nicola Crockford, some rights reserved (CC BY)",https://www.inaturalist.org/observations/358423069,653847633,2026-04-01,"Fazenda San Francisco Miranda - State of Mato Grosso do Sul, 79380-000, Brazil"
inat_653802134.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) entreespinhoseferroes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/358396529,653802134,2026-05-04,"BR259, Datas, MG, BR"
inat_653323856.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) ssnava, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/358153709,653323856,2026-05-03,"MS-171, Aquidauana, MS, BR"
inat_652994669.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Flavio Moraes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/357987669,652994669,2020-09-06,"Piracicaba, SP, BR"
inat_651910585.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Yby Naturalista, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/357420820,651910585,2026-05-02,YBY Natureza Condomínio Reserva
inat_650258392.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Yby Naturalista, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/356595706,650258392,2026-04-27,YBY Natureza Condomínio Reserva
inat_649971292.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Remco Hofland, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/356416663,649971292,2026-02-05,"San Martín Department, Corrientes Province, Argentina"
inat_648423762.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) jeanhampson, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/355558413,648423762,2026-03-20,"Santa Marta (Dist. ESP. ), Santa Marta, Magdalena, CO"
inat_644431856.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Breno Miorim, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/353161688,644431856,2026-04-10,"Piracicaba, SP, 13416, Brasil"
inat_643753358.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Aline de Jesus, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/352756672,643753358,2026-04-24,"Arinos, BR-MG, BR"
inat_641610340.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Douglas Ribeiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/351581244,641610340,2026-04-19,"Ilha Solteira - SP, 15385-000, Brasil"
inat_639727804.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Pablo Ayres Vial, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/350605899,639727804,2026-04-12,"60000 Departamento de Paysandú, Uruguay"
inat_638917828.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) josmer, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/350191007,638917828,2026-04-15,"Saravena, Saravena, Arauca, CO"
inat_637138456.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Stella Tea, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/349285421,637138456,2026-03-31,"Ammo Dump Ponds, Gamboa, Colón District, Colón Province, PanamaColón District, Colón Province, Panama"
inat_636716403.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) b_quental, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/349070200,636716403,2026-04-11,"Rio de Janeiro, BR"
inat_636071041.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Gabriel Silva Guimarães, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/348738932,636071041,2026-04-10,"Lagoa, Rio de Janeiro, RJ, BR"
inat_634745578.jpg,cachorro_do_mato,Cerdocyon thous,CC-BY-NC,"(c) Amanda S, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/348070400,634745578,2026-03-20,"São Cristovao, São Luís - MA, Brasil"
